timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-24T23:14:37,codecarbon,e90067cd-a8db-49c9-b25a-b452b7bc708f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1822898000245914,2.185812988303395e-05,1.848796283498285e-05,100.0,0.0,10.0,3.283931944558086e-05,0,3.2402636114663136e-06,3.607958305704718e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-24T23:16:23,codecarbon,ffd29468-d19e-481c-93d2-83107d9d776f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.8485112999333069,3.4180251121969805e-05,1.8490690926911297e-05,100.0,0.0,10.0,5.1344161109429686e-05,0,5.074627499885133e-06,5.6418788609314814e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-24T23:23:12,codecarbon,bad420b0-b52a-4c4e-94a2-8c90e340aa86,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.109034499968402,2.05024773378079e-05,1.8486780472917698e-05,100.0,0.0,10.0,3.080450833658688e-05,0,3.0374002778747428e-06,3.384190861446162e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-24T23:23:41,codecarbon,7d2c4d2d-2185-4e42-9238-9edcb4fe4da8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3504256000742316,2.4972113337975805e-05,1.8492031946523465e-05,100.0,0.0,10.0,3.750968888764166e-05,0,3.709914166635524e-06,4.121960305427719e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-24T23:24:11,codecarbon,68ce56ff-109d-4741-ac41-c6699944152f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1331758999731392,2.0907736540067392e-05,1.8450565830567867e-05,100.0,0.0,10.0,3.1473844444715523e-05,0,3.036995278024632e-06,3.4510839722740154e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-24T23:34:27,codecarbon,d9a07884-ebe4-4789-a2f5-9dd46f06e66a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2171281999908388,2.246167555407971e-05,1.8454650507850185e-05,100.0,0.0,10.0,3.380258055727205e-05,0,3.273230277894375e-06,3.7075810835166425e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-24T23:35:05,codecarbon,8fcec0be-d1d0-43ba-bf12-98e222b48e4d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3707627999829128,2.533103421342864e-05,1.8479516816289733e-05,100.0,0.0,10.0,3.806980277941977e-05,0,3.742244166723039e-06,4.18120469461428e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-24T23:37:30,codecarbon,4abd025e-a3b7-40ad-b57a-774a20acef0f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6038636000594124,2.964783689277264e-05,1.848526077384285e-05,100.0,0.0,10.0,4.454693055595272e-05,0,4.390540277947568e-06,4.893747083390028e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-24T23:37:51,codecarbon,106311ed-40ad-4d0d-9364-f7e8c8b678b9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.647159899934195,3.046094337809217e-05,1.8493009318226543e-05,100.0,0.0,10.0,4.575116111340726e-05,0,4.528443888799909e-06,5.027960500220716e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
2025-04-24T23:43:28,codecarbon,0dd155df-55e6-4985-ac27-09861bcfc612,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1328716999851167,2.092010693531514e-05,1.8466439699738268e-05,100.0,0.0,10.0,3.146270277728844e-05,0,3.068555833306164e-06,3.45312586105946e-05,Malaysia,MYS,negeri sembilan,,,Windows-10-10.0.22631-SP0,3.11.5,3.0.0,8,Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz,,,101.9337,2.7273,7.8372039794921875,machine,N,1.0
